Date,Host,Service,Message
"2025-11-04T23:55:54.837Z","i-0b36220f35870df02","claudia-consumer","[7db44fb9-2, L:/10.11.68.5:44070 - R:typebot-viewer.typebot.svc.cluster.local/172.20.192.221:81] The connection observed an error, the request cannot be retried as the headers/body were sent"
"2025-11-04T23:55:54.836Z","i-0b36220f35870df02","claudia-consumer","[7db44fb9-2, L:/10.11.68.5:44070 - R:typebot-viewer.typebot.svc.cluster.local/172.20.192.221:81] EXCEPTION: io.netty.channel.unix.Errors$NativeIoException: readAddress(..) failed: Connection reset by peer"
"2025-11-04T23:55:54.836Z","i-0b36220f35870df02","claudia-consumer","[7db44fb9-2, L:/10.11.68.5:44070 - R:typebot-viewer.typebot.svc.cluster.local/172.20.192.221:81] READ COMPLETE"
"2025-11-04T23:55:54.010Z","i-0b36220f35870df02","claudia-consumer","[7db44fb9-2, L:/10.11.68.5:44070 - R:typebot-viewer.typebot.svc.cluster.local/172.20.192.221:81] FLUSH"
"2025-11-04T23:55:54.010Z","i-0b36220f35870df02","claudia-consumer","[7db44fb9-2, L:/10.11.68.5:44070 - R:typebot-viewer.typebot.svc.cluster.local/172.20.192.221:81] WRITE: 997B POST /api/v1/typebots/pesquisa-de-satisfa-o-xo7l1so/startChat HTTP/1.1user-agent: ReactorNetty/1.0.22host: typebot-viewer.typebot.svc.cluster.local:81accept: */*Content-Type: application/jsonAuthorization: Bearer eo8FKpjgZ9eYLWKIYExBstYTcontent-length: 414x-datadog-trace-id: 4439875034969142009x-datadog-parent-id: 1928727444139417068x-datadog-sampling-priority: 1x-datadog-tags: _dd.p.dm=-1,_dd.p.tid=690a928100000000traceparent: 00-690a9281000000003d9d9ad22275f2f9-1ac43764407a1dec-01tracestate: dd=s:1;p:5fe5c43d0381e7fb;t.dm:-1;t.tid:690a928100000000{""prefilledVariables"":{""primeiraMensagemCliente"":""Qual o endereço certo do embarque?"",""helpdeskId"":""2736192"",""cloudChatId"":""a180615d-28de-467b-9154-92f0b5ee7e18"",""activeIntent"":""B2C"",""channelType"":""CHAT"",""language"":null,""createdAt"":""2025-11-04T23:55:45.172495"",""frustrationScore"":null,""abKey"":""base"",""lastUserMessages"":""Qual o endereço certo do embarque?"",""messages"":""User: Qual o endereço certo do embarque?""}}"
"2025-11-04T23:55:54.009Z","i-0b36220f35870df02","claudia-consumer","[7db44fb9-2, L:/10.11.68.5:44070 - R:typebot-viewer.typebot.svc.cluster.local/172.20.192.221:81] Handler is being applied: {uri=http://typebot-viewer.typebot.svc.cluster.local:81/api/v1/typebots/pesquisa-de-satisfa-o-xo7l1so/startChat, method=POST}"
"2025-11-04T23:55:54Z","i-0b36220f35870df02","claudia-consumer","{""dd"":{""service"":""claudia-consumer""},""content-length"":924,""level"":""INFO"",""redactedHeaders"":""x-ms-deployment-name,x-request-id,x-ratelimit-limit-tokens,x-ms-region,apim-request-id,x-ratelimit-remaining-tokens,x-ratelimit-remaining-requests,Strict-Transport-Security,azureml-model-session,x-accel-buffering,x-content-type-options,x-ms-rai-invoked,x-ratelimit-limit-requests,Content-Type"",""logger"":{""thread_name"":""reactor-http-epoll-6"",""name"":""com.azure.ai.openai.implementation.OpenAIClientImpl$OpenAIClientService.getChatCompletions""},""body"":""{\""choices\"":[{\""content_filter_results\"":{\""hate\"":{\""filtered\"":false,\""severity\"":\""safe\""},\""self_harm\"":{\""filtered\"":false,\""severity\"":\""safe\""},\""sexual\"":{\""filtered\"":false,\""severity\"":\""safe\""},\""violence\"":{\""filtered\"":false,\""severity\"":\""safe\""}},\""finish_reason\"":\""stop\"",\""index\"":0,\""logprobs\"":null,\""message\"":{\""annotations\"":[],\""content\"":\""{\\n\\\""primeiraMensagemCliente\\\"": \\\""Qual o endereço certo do embarque?\\\""\\n}\"",\""refusal\"":null,\""role\"":\""assistant\""}}],\""created\"":1762300553,\""id\"":\""chatcmpl-CYLAPAXEi3jXAfbanRFd44Rj09RZi\"",\""model\"":\""gpt-4o-2024-11-20\"",\""object\"":\""chat.completion\"",\""prompt_filter_results\"":[{\""prompt_index\"":0,\""content_filter_results\"":{}}],\""system_fingerprint\"":\""fp_b54fe76834\"",\""usage\"":{\""completion_tokens\"":18,\""completion_tokens_details\"":{\""accepted_prediction_tokens\"":0,\""audio_tokens\"":0,\""reasoning_tokens\"":0,\""rejected_prediction_tokens\"":0},\""prompt_tokens\"":147,\""prompt_tokens_details\"":{\""audio_tokens\"":0,\""cached_tokens\"":0},\""total_tokens\"":165}}\n"",""url"":""https://cloudhumanseastus.openai.azure.com/openai/deployments/gpt-4o-11-20/chat/completions?api-version=2025-01-01-preview"",""Date"":""Tue, 04 Nov 2025 23:55:53 GMT"",""@timestamp"":""2025-11-04T23:55:54.000Z"",""level_value"":20000,""@version"":""1"",""az"":{""sdk"":{""message"":""HTTP response""}},""durationMs"":415,""x-ms-client-request-id"":""a8912cc8-b4c8-4a62-baff-b4688848b5bc"",""statusCode"":200}"
"2025-11-04T23:55:54Z","i-0b36220f35870df02","claudia-consumer","[b99cc49b-24, L:/10.11.68.5:39188 - R:cloudhumanseastus.openai.azure.com/20.232.91.180:443] Received last HTTP packet"
"2025-11-04T23:55:53.999Z","i-0b36220f35870df02","claudia-consumer","[b99cc49b-24, L:/10.11.68.5:39188 - R:cloudhumanseastus.openai.azure.com/20.232.91.180:443] Received response (auto-read:false) : [Content-Type=application/json, apim-request-id=862c7e58-30a4-4ca9-bc76-460ecb5fb57b, Strict-Transport-Security=max-age=31536000; includeSubDomains; preload, x-content-type-options=nosniff, x-ms-region=East US, x-ratelimit-remaining-requests=14731, x-ratelimit-limit-requests=14735, x-ratelimit-remaining-tokens=14689526, x-ratelimit-limit-tokens=14735000, azureml-model-session=d030-20251019201843, x-accel-buffering=no, x-ms-rai-invoked=true, x-request-id=cff30f3b-e718-42d0-bcc9-ab2ece83d0d2, x-ms-client-request-id=a8912cc8-b4c8-4a62-baff-b4688848b5bc, x-ms-deployment-name=gpt-4o-11-20, Date=Tue, 04 Nov 2025 23:55:53 GMT, content-length=924]"
"2025-11-04T23:55:53.584Z","i-0b36220f35870df02","claudia-consumer","[b99cc49b-24, L:/10.11.68.5:39188 - R:cloudhumanseastus.openai.azure.com/20.232.91.180:443] Handler is being applied: {uri=https://cloudhumanseastus.openai.azure.com/openai/deployments/gpt-4o-11-20/chat/completions?api-version=2025-01-01-preview, method=POST}"
"2025-11-04T23:55:53.584Z","i-0b36220f35870df02","claudia-consumer","{""dd"":{""service"":""claudia-consumer""},""content-length"":756,""method"":""POST"",""Accept"":""application/json"",""level"":""INFO"",""redactedHeaders"":""api-key,Content-Type"",""logger"":{""thread_name"":""DefaultDispatcher-worker-1"",""name"":""com.azure.ai.openai.implementation.OpenAIClientImpl$OpenAIClientService.getChatCompletions""},""User-Agent"":""azsdk-java-azure-ai-openai/1.0.0-beta.15 (11.0.28; Linux; 5.10.233-223.887.amzn2.x86_64)"",""body"":""{\""messages\"":[{\""content\"":\""Your goal is to extract variables from the provided conversation between a CX AGENT and a customer.\\n\\nYou are looking for the following variables:\\n{\\\""primeiraMensagemCliente\\\"":\\\""A primeira mensagem que o cliente enviou nesse histórico de chat\\\""}\\n\\nYour response should be a json object (with no additional description) containing the variable name and its value, like the example below:\\n{\\n\\\""userId\\\"": \\\""4283746234\\\"",\\n\\\""email\\\"": \\\""user@mail.com\\\""\\n}\\n\\nReturn only values that match the provided description of each variable, fixing typos when necessary.\\n\\nWhen a variable is not found in the conversation, return null as its value.\\n\\nHere is the conversation:\\nUser: Qual o endereço certo do embarque?\"",\""role\"":\""system\""}]}"",""url"":""https://cloudhumanseastus.openai.azure.com/openai/deployments/gpt-4o-11-20/chat/completions?api-version=2025-01-01-preview"",""Date"":""Tue, 04 Nov 2025 23:55:53 GMT"",""@timestamp"":""2025-11-04T23:55:53.584Z"",""level_value"":20000,""@version"":""1"",""az"":{""sdk"":{""message"":""HTTP request""}},""tryCount"":1,""x-ms-client-request-id"":""a8912cc8-b4c8-4a62-baff-b4688848b5bc""}"
"2025-11-04T23:55:53.583Z","i-0b36220f35870df02","claudia-consumer","BotFlowReplier - No active bot flow for CloudChat ID: a180615d-28de-467b-9154-92f0b5ee7e18"
"2025-11-04T23:55:53.583Z","i-0b36220f35870df02","claudia-consumer","HandoverByMessageLimitExceededReplier - No need to Handover by message limit exceeded for CloudChat ID: a180615d-28de-467b-9154-92f0b5ee7e18"
"2025-11-04T23:55:53.583Z","i-0b36220f35870df02","claudia-consumer","ForwardToHumanReplier - No need to forward for CloudChat ID: a180615d-28de-467b-9154-92f0b5ee7e18"
"2025-11-04T23:55:53.583Z","i-0b36220f35870df02","claudia-consumer","[c1b922f6, L:/10.11.68.5:58522 - R:support-middleware-service.support-middleware.svc.cluster.local/172.20.231.91:80] READ COMPLETE"
"2025-11-04T23:55:53.583Z","i-0b36220f35870df02","claudia-consumer","[c1b922f6-50, L:/10.11.68.5:58522 - R:support-middleware-service.support-middleware.svc.cluster.local/172.20.231.91:80] Received last HTTP packet"
"2025-11-04T23:55:53.582Z","i-0b36220f35870df02","claudia-consumer","[c1b922f6-50, L:/10.11.68.5:58522 - R:support-middleware-service.support-middleware.svc.cluster.local/172.20.231.91:80] Received response (auto-read:false) : [Vary=Origin, Vary=Access-Control-Request-Method, Vary=Access-Control-Request-Headers, Cache-Control=no-cache, no-store, max-age=0, must-revalidate, Pragma=no-cache, Expires=0, X-Content-Type-Options=nosniff, X-Frame-Options=DENY, X-XSS-Protection=1 ; mode=block, Referrer-Policy=no-referrer, content-length=0]"
"2025-11-04T23:55:53.582Z","i-0b36220f35870df02","claudia-consumer","[c1b922f6-50, L:/10.11.68.5:58522 - R:support-middleware-service.support-middleware.svc.cluster.local/172.20.231.91:80] READ: 340B HTTP/1.1 200 OKVary: OriginVary: Access-Control-Request-MethodVary: Access-Control-Request-HeadersCache-Control: no-cache, no-store, max-age=0, must-revalidatePragma: no-cacheExpires: 0X-Content-Type-Options: nosniffX-Frame-Options: DENYX-XSS-Protection: 1 ; mode=blockReferrer-Policy: no-referrercontent-length: 0"
"2025-11-04T23:55:53.575Z","i-06642dd378e15bd0b","support-middleware","#AppendMessage Appending message ""B2C"" with source CLOUD_HUMANS and destination CUSTOMER to ticket 2736192"
"2025-11-04T23:55:53.569Z","i-0b36220f35870df02","claudia-consumer","[c1b922f6-50, L:/10.11.68.5:58522 - R:support-middleware-service.support-middleware.svc.cluster.local/172.20.231.91:80] FLUSH"
"2025-11-04T23:55:53.569Z","i-0b36220f35870df02","claudia-consumer","[c1b922f6-50, L:/10.11.68.5:58522 - R:support-middleware-service.support-middleware.svc.cluster.local/172.20.231.91:80] WRITE: 825B POST /claudia/ticket/message HTTP/1.1user-agent: ReactorNetty/1.0.22host: support-middleware-service.support-middleware.svc.cluster.localaccept: */*Content-Type: application/jsonx-api-key: wfYmnUS6L4N391TnEtdExWLtcq1cKnWbgvfEKHVDCwe7m6QGmIoBYZIkZKvD32U7TqBcV1JxaqF2Q9ySryUVGggjnm4aiMMYwgDkYzUdN8nO8zgTYEiTtTroMIUjdmqbcontent-length: 162x-datadog-trace-id: 4439875034969142009x-datadog-parent-id: 2987796042655564700x-datadog-sampling-priority: 1x-datadog-tags: _dd.p.dm=-1,_dd.p.tid=690a928100000000traceparent: 00-690a9281000000003d9d9ad22275f2f9-2976c8abb7cd839c-01tracestate: dd=s:1;p:5fe5c43d0381e7fb;t.dm:-1;t.tid:690a928100000000{""cloudChatId"":""a180615d-28de-467b-9154-92f0b5ee7e18"",""private"":true,""messageType"":""OTHER"",""content"":""B2C"",""messageId"":""ed4d099b-540d-4f8e-84b5-f0145333e06f""}"
"2025-11-04T23:55:53.569Z","i-0b36220f35870df02","claudia-consumer","[c1b922f6-50, L:/10.11.68.5:58522 - R:support-middleware-service.support-middleware.svc.cluster.local/172.20.231.91:80] Handler is being applied: {uri=http://support-middleware-service.support-middleware.svc.cluster.local/claudia/ticket/message, method=POST}"
"2025-11-04T23:55:53.568Z","i-0b36220f35870df02","claudia-consumer","GPT Intent response: ### [B2C] ###. TicketId: a180615d-28de-467b-9154-92f0b5ee7e18. Using GPT Model: gpt-4o-11-20"
"2025-11-04T23:55:53.563Z","i-0b36220f35870df02","claudia-consumer","{""dd"":{""service"":""claudia-consumer""},""content-length"":978,""level"":""INFO"",""redactedHeaders"":""x-ms-deployment-name,x-request-id,x-ratelimit-limit-tokens,x-ms-region,apim-request-id,x-ratelimit-remaining-tokens,x-ratelimit-remaining-requests,Strict-Transport-Security,azureml-model-session,x-accel-buffering,x-content-type-options,x-ms-rai-invoked,x-ratelimit-limit-requests,Content-Type"",""logger"":{""thread_name"":""reactor-http-epoll-45"",""name"":""com.azure.ai.openai.implementation.OpenAIClientImpl$OpenAIClientService.getChatCompletions""},""body"":""{\""choices\"":[{\""content_filter_results\"":{\""hate\"":{\""filtered\"":false,\""severity\"":\""safe\""},\""protected_material_code\"":{\""filtered\"":false,\""detected\"":false},\""protected_material_text\"":{\""filtered\"":false,\""detected\"":false},\""self_harm\"":{\""filtered\"":false,\""severity\"":\""safe\""},\""sexual\"":{\""filtered\"":false,\""severity\"":\""safe\""},\""violence\"":{\""filtered\"":false,\""severity\"":\""safe\""}},\""finish_reason\"":\""stop\"",\""index\"":0,\""logprobs\"":null,\""message\"":{\""annotations\"":[],\""content\"":\""[B2C]\"",\""refusal\"":null,\""role\"":\""assistant\""}}],\""created\"":1762300553,\""id\"":\""chatcmpl-CYLAP7CBCPyTz5lUnmueQQQAHQOvW\"",\""model\"":\""gpt-4o-2024-11-20\"",\""object\"":\""chat.completion\"",\""prompt_filter_results\"":[{\""prompt_index\"":0,\""content_filter_results\"":{}}],\""system_fingerprint\"":\""fp_b54fe76834\"",\""usage\"":{\""completion_tokens\"":5,\""completion_tokens_details\"":{\""accepted_prediction_tokens\"":0,\""audio_tokens\"":0,\""reasoning_tokens\"":0,\""rejected_prediction_tokens\"":0},\""prompt_tokens\"":136,\""prompt_tokens_details\"":{\""audio_tokens\"":0,\""cached_tokens\"":0},\""total_tokens\"":141}}\n"",""url"":""https://cloudhumanseastus.openai.azure.com/openai/deployments/gpt-4o-11-20/chat/completions?api-version=2025-01-01-preview"",""Date"":""Tue, 04 Nov 2025 23:55:52 GMT"",""@timestamp"":""2025-11-04T23:55:53.563Z"",""level_value"":20000,""@version"":""1"",""az"":{""sdk"":{""message"":""HTTP response""}},""durationMs"":380,""x-ms-client-request-id"":""e79fe75b-b34d-4bc6-8fee-a554d2f9290c"",""statusCode"":200}"
"2025-11-04T23:55:53.563Z","i-0b36220f35870df02","claudia-consumer","[1117ac8f-22, L:/10.11.68.5:39194 - R:cloudhumanseastus.openai.azure.com/20.232.91.180:443] Received last HTTP packet"
"2025-11-04T23:55:53.562Z","i-0b36220f35870df02","claudia-consumer","[1117ac8f-22, L:/10.11.68.5:39194 - R:cloudhumanseastus.openai.azure.com/20.232.91.180:443] Received response (auto-read:false) : [Content-Type=application/json, apim-request-id=e9f0ccb0-7879-43f6-802b-99bc7c24b465, Strict-Transport-Security=max-age=31536000; includeSubDomains; preload, x-content-type-options=nosniff, x-ms-region=East US, x-ratelimit-remaining-requests=14731, x-ratelimit-limit-requests=14735, x-ratelimit-remaining-tokens=14689697, x-ratelimit-limit-tokens=14735000, azureml-model-session=d030-20251019201843, x-accel-buffering=no, x-ms-rai-invoked=true, x-request-id=810853bc-f6e5-46d8-87ec-8c9fb56a86d5, x-ms-client-request-id=e79fe75b-b34d-4bc6-8fee-a554d2f9290c, x-ms-deployment-name=gpt-4o-11-20, Date=Tue, 04 Nov 2025 23:55:52 GMT, content-length=978]"
"2025-11-04T23:55:53.183Z","i-0b36220f35870df02","claudia-consumer","[1117ac8f-22, L:/10.11.68.5:39194 - R:cloudhumanseastus.openai.azure.com/20.232.91.180:443] Handler is being applied: {uri=https://cloudhumanseastus.openai.azure.com/openai/deployments/gpt-4o-11-20/chat/completions?api-version=2025-01-01-preview, method=POST}"
"2025-11-04T23:55:53.183Z","i-0b36220f35870df02","claudia-consumer","{""dd"":{""service"":""claudia-consumer""},""content-length"":594,""method"":""POST"",""Accept"":""application/json"",""level"":""INFO"",""redactedHeaders"":""api-key,Content-Type"",""logger"":{""thread_name"":""DefaultDispatcher-worker-5"",""name"":""com.azure.ai.openai.implementation.OpenAIClientImpl$OpenAIClientService.getChatCompletions""},""User-Agent"":""azsdk-java-azure-ai-openai/1.0.0-beta.15 (11.0.28; Linux; 5.10.233-223.887.amzn2.x86_64)"",""body"":""{\""messages\"":[{\""content\"":\""Você é um detector de intenção de clientes que estão sendo atendidos pelo agente da Fretadao.\\n\\nAo categorizar as mensagens de clientes, considere:\\n\\n1. [B2B] Se o cliente que contratou o fretadao for uma empresa.\\n\\n2. [B2C] Se o cliente que contratou for pessoa física.\\n\\nDado o seguinte ticket de suporte:\\n\\nUser: Qual o endereço certo do embarque?\\n\\nQuando responder, forneça a intenção detectada entre colchetes. Por exemplo, se a intenção detectada for 'B2B', sua resposta deve ser apenas [B2B], e nada mais.\"",\""role\"":\""system\""}],\""temperature\"":0.0}"",""url"":""https://cloudhumanseastus.openai.azure.com/openai/deployments/gpt-4o-11-20/chat/completions?api-version=2025-01-01-preview"",""Date"":""Tue, 04 Nov 2025 23:55:53 GMT"",""@timestamp"":""2025-11-04T23:55:53.183Z"",""level_value"":20000,""@version"":""1"",""az"":{""sdk"":{""message"":""HTTP request""}},""tryCount"":1,""x-ms-client-request-id"":""e79fe75b-b34d-4bc6-8fee-a554d2f9290c""}"
"2025-11-04T23:55:53.182Z","i-0b36220f35870df02","claudia-consumer","Calling DetectIntent for conversation: a180615d-28de-467b-9154-92f0b5ee7e18, TransactionId: 8a26c042-8d56-4d48-bb3e-bb992804e7b5"
"2025-11-04T23:55:53.182Z","i-0b36220f35870df02","claudia-consumer","Handling coroutine for ConversationId: a180615d-28de-467b-9154-92f0b5ee7e18. LastMessage: Qual o endereço certo do embarque?. TransactionId: 8a26c042-8d56-4d48-bb3e-bb992804e7b5. with debounce 8."
"2025-11-04T23:55:45.168Z","i-0b36220f35870df02","claudia-consumer","isConversationN2 returned null for ConversationId: a180615d-28de-467b-9154-92f0b5ee7e18. LastMessage: Qual o endereço certo do embarque?. TransactionId: 8a26c042-8d56-4d48-bb3e-bb992804e7b5."
"2025-11-04T23:55:45.158Z","i-0b36220f35870df02","claudia-consumer","Start processing ConversationId: a180615d-28de-467b-9154-92f0b5ee7e18. LastMessage: Qual o endereço certo do embarque?. TransactionId: 8a26c042-8d56-4d48-bb3e-bb992804e7b5."
